,installation_cost,meter_id,n_batteries,n_panels,savings per year,time for return
2478,6100,meter_92,1,2,172.06496247686255,35.451726558335565
2479,1900,meter_92,0,3,240.20695577056244,7.909845882293332
2480,6700,meter_92,1,3,258.010009228831,25.967984808130915
2481,11500,meter_92,2,3,258.2121687152935,44.53701797718131
2482,2500,meter_92,0,4,291.96635357242485,8.562630486049663
2483,7300,meter_92,1,4,335.55295707989967,21.755135354869697
2484,12100,meter_92,2,4,343.92809274954993,35.18177274576775
2485,3100,meter_92,0,5,331.1720896736093,9.360692210068919
2486,7900,meter_92,1,5,392.91193513264034,20.106286660223482
2487,12700,meter_92,2,5,419.8279858485155,30.25048455102867
2488,4900,meter_92,0,8,409.10929242689986,11.977239556042443
2489,9700,meter_92,1,8,489.5326921669998,19.814815547989856
2490,14500,meter_92,2,8,546.3727326214998,26.538659662660887
2491,19300,meter_92,3,8,588.9071768228498,32.77256715417083
2492,6700,meter_92,0,11,456.049679624781,14.691381880834749
2493,11500,meter_92,1,11,539.1554695783624,21.329654707933102
2494,16300,meter_92,2,11,602.9076249533217,27.035650778611362
2495,21100,meter_92,3,11,656.0860453861873,32.160415769215234
2496,10900,meter_92,0,18,512.1973824374124,21.280858461497346
2497,15700,meter_92,1,18,593.9855989483999,26.431617244248834
2498,20500,meter_92,2,18,663.2758518662062,30.907200891334718
2499,22300,meter_92,0,37,566.5893968174499,39.35830801857533
2500,79900,meter_92,0,133,617.9010160437685,129.30873703942953
2501,700,meter_91,0,1,61.416251248665674,11.397634759011902
2502,5500,meter_91,1,1,80.31444616906191,68.48083081370567
2503,700,meter_91,0,1,61.416251248665674,11.397634759011902
2504,5500,meter_91,1,1,80.31444616906191,68.48083081370567
2505,1300,meter_91,0,2,92.92479713188129,13.989807243323934
2506,6100,meter_91,1,2,147.00228357863506,41.495954018543955
2507,2500,meter_91,0,4,115.98248423926009,21.554978895285203
2508,7300,meter_91,1,4,190.24499433120258,38.37157464070374
2509,4900,meter_91,0,8,132.22169864936006,37.058970275327916
2510,19300,meter_91,0,32,150.12190220754007,128.56218657100544
2511,1300,meter_90,0,2,271.6703309461125,4.785211529991706
2512,6100,meter_90,1,2,276.660443063955,22.048688755225758
2513,1300,meter_90,0,2,271.6703309461125,4.785211529991706
2514,6100,meter_90,1,2,276.660443063955,22.048688755225758
2515,1900,meter_90,0,3,330.62705516730773,5.7466561502008355
2516,6700,meter_90,1,3,357.98489013380015,18.71587372722858
2517,11500,meter_90,2,3,359.0226885334438,32.031401823032
2518,2500,meter_90,0,4,372.99570218834015,6.702490096622218
2519,7300,meter_90,1,4,424.04510217530503,17.215149903988507
2520,12100,meter_90,2,4,438.2376331632951,27.61059088572461
2521,16900,meter_90,3,4,439.66604892769,38.438264772132705
2522,3700,meter_90,0,6,428.31479684137,8.638506134473626
2523,8500,meter_90,1,6,501.14265751958635,16.961238227196397
2524,13300,meter_90,2,6,550.8654659944025,24.143826071927233
2525,18100,meter_90,3,6,574.6591467143251,31.49693188299304
2526,6100,meter_90,0,10,491.24315843734996,12.417475735243151
2527,10900,meter_90,1,10,568.8676491912,19.160871628923374
2528,15700,meter_90,2,10,631.8101315758876,24.849237477152187
2529,20500,meter_90,3,10,685.7387731689,29.894765765200173
2530,25300,meter_90,4,10,734.9187121195813,34.425576030078474
2531,9700,meter_90,0,16,534.10258308892,18.161305163328702
2532,14500,meter_90,1,16,612.92453199807,23.65707235233596
2533,19300,meter_90,2,16,679.7379765679901,28.393293688615227
2534,24100,meter_90,3,16,738.78013365868,32.62134280824383
2535,20500,meter_90,0,34,580.9155320886913,35.289123577556815
2536,75100,meter_90,0,125,626.7718465460939,119.82031486233485
2537,700,meter_89,0,1,19.527488484301273,35.84690374098803
2538,1300,meter_89,0,2,32.744559565858765,39.701251665496514
2539,3100,meter_89,0,5,57.6882150781625,53.737145373622155
2540,9700,meter_89,0,16,85.89799130469001,112.92464297090476
2541,1300,meter_88,0,2,37.728364451531206,34.45683423860266
2542,4300,meter_88,0,7,50.79409315704498,84.65551273265724
2543,700,meter_87,0,1,156.8701820134504,4.462288441406796
2544,5500,meter_87,1,1,158.14027746145553,34.77924845136653
2545,1900,meter_87,0,3,275.3110075650568,6.901285992173867
2546,6700,meter_87,1,3,298.3594765123057,22.4561327105146
2547,11500,meter_87,2,3,301.080052090208,38.19582174296433
2548,3100,meter_87,0,5,370.28390838011853,8.371954410769762
2549,7900,meter_87,1,5,416.07213948758124,18.987092021420473
2550,12700,meter_87,2,5,430.7266573815249,29.485056897118668
2551,17500,meter_87,3,5,438.75400907819665,39.88567543067413
2552,4300,meter_87,0,7,447.76970278253293,9.603150845800679
2553,9100,meter_87,1,7,510.9119374757106,17.81128866348445
2554,13900,meter_87,2,7,537.4436619009249,25.863175966827935
2555,18700,meter_87,3,7,555.3581279058606,33.67196599879395
2556,6100,meter_87,0,10,529.5165191572937,11.519942776682262
2557,10900,meter_87,1,10,605.1928029985561,18.010789199728812
2558,15700,meter_87,2,10,650.4666016076875,24.136519786251927
2559,20500,meter_87,3,10,686.7506890706501,29.850716317069534
2560,25300,meter_87,4,10,712.0942426438751,35.529005130087484
2561,7900,meter_87,0,13,583.5214869674555,13.538490315165726
2562,12700,meter_87,1,13,659.122301663155,19.268047778013656
2563,17500,meter_87,2,13,712.4689050310789,24.562475465840333
2564,22300,meter_87,3,13,759.9004502824788,29.3459491854629
2565,27100,meter_87,4,13,797.9670902344037,33.96130032385088
2566,12700,meter_87,0,21,660.3469883943457,19.232313046328034
2567,17500,meter_87,1,21,733.3174648515575,23.864152756190602
2568,22300,meter_87,2,21,798.5591459163387,27.925295344793742
2569,27100,meter_87,3,21,855.8260901999193,31.665311808465074
2570,23500,meter_87,0,39,722.8945034093068,32.50820125090116
2571,72700,meter_87,0,121,793.1304777346668,91.66209349014703
2572,700,meter_86,0,1,327.9048656236114,2.1347655170310933
2573,5500,meter_86,1,1,330.1953582193887,16.65680592743428
2574,10300,meter_86,2,1,330.2779293193887,31.18585617036369
2575,1300,meter_86,0,2,396.5667307639351,3.2781368157024073
2576,6100,meter_86,1,2,412.2716724593049,14.796068727235019
2577,10900,meter_86,2,2,412.4094345059873,26.43004521236712
2578,15700,meter_86,3,2,412.4670345059874,38.063647968385936
2579,3100,meter_86,0,5,565.1524852525063,5.485245276086756
2580,7900,meter_86,1,5,626.3103270351562,12.61355538778551
2581,12700,meter_86,2,5,644.294987474706,19.71146795628079
2582,17500,meter_86,3,5,651.9758283888063,26.841485892578
2583,22300,meter_86,4,5,655.7793937071251,34.005338096913896
2584,4900,meter_86,0,8,698.0623630827799,7.019430152860042
2585,9700,meter_86,1,8,780.9778126557201,12.420327239534613
2586,14500,meter_86,2,8,818.6167710893399,17.71280593323874
2587,19300,meter_86,3,8,842.60432030534,22.90517569742122
2588,24100,meter_86,4,8,858.8247493296001,28.06160397544726
2589,28900,meter_86,5,8,868.8080329530399,33.26396500015105
2590,6700,meter_86,0,11,793.1130141742135,8.447724195997486
2591,11500,meter_86,1,11,881.5927498020149,13.044571887169706
2592,16300,meter_86,2,11,931.7759052944537,17.4934766046016
2593,21100,meter_86,3,11,968.399082113318,21.788537793689244
2594,25900,meter_86,4,11,996.6528329143473,25.98698277339453
2595,30700,meter_86,5,11,1019.3992253521462,30.115777250463225
2596,9100,meter_86,0,15,880.9556881516437,10.32969095085015
2597,13900,meter_86,1,15,969.7279949240437,14.333916389707559
2598,18700,meter_86,2,15,1028.5697458676343,18.180585298302645
2599,23500,meter_86,3,15,1075.6628606621282,21.846993941516665
2600,28300,meter_86,4,15,1115.6982879526374,25.3652804755414
2601,33100,meter_86,5,15,1149.4612241333969,28.796099690056785
2602,37900,meter_86,6,15,1177.0574505796499,32.19893810734207
2603,13900,meter_86,0,23,971.7748625304337,14.303724592963203
2604,18700,meter_86,1,23,1055.3453544419438,17.719318061421113
2605,23500,meter_86,2,23,1118.820970691298,21.00425413502913
2606,28300,meter_86,3,23,1173.4381019107063,24.11716472638751
2607,33100,meter_86,4,23,1222.0514812362126,27.08560196377033
2608,37900,meter_86,5,23,1265.8247011034755,29.940954673234682
2609,42700,meter_86,6,23,1305.2410858404205,32.714262876965954
2610,27100,meter_86,0,45,1061.6070560353687,25.527335981739302
2611,31900,meter_86,1,45,1142.652401870803,27.917501374671644
2612,36700,meter_86,2,45,1210.0254993838,30.329939343170295
2613,75100,meter_86,0,125,1132.2474847195313,66.32825509751784
2614,700,meter_85,0,1,90.38389094253932,7.744742925982442
2615,5500,meter_85,1,1,107.19589729214624,51.30793378230307
2616,700,meter_85,0,1,90.38389094253932,7.744742925982442
2617,5500,meter_85,1,1,107.19589729214624,51.30793378230307
2618,1300,meter_85,0,2,114.28718263724625,11.374853855014267
2619,6100,meter_85,1,2,168.5617390385862,36.18852080425928
2620,3100,meter_85,0,5,143.55652709893445,21.594281100597964
2621,7900,meter_85,1,5,224.68202151058438,35.16080168269202
2622,6700,meter_85,0,11,169.88634560482626,39.43813127621753
2623,25900,meter_85,0,43,195.0074271682244,132.81545413989386
2624,3100,meter_84,0,5,382.594911134275,8.102564644180614
2625,7900,meter_84,1,5,394.3979851079937,20.030528294501377
2626,12700,meter_84,2,5,402.28246554445013,31.5698572216211
2627,4900,meter_84,0,8,579.389848136705,8.457172689093893
2628,9700,meter_84,1,8,607.2468029738,15.973735806425502
2629,14500,meter_84,2,8,619.3154893726949,23.412945822955376
2630,19300,meter_84,3,8,628.48190300226,30.7089192350708
2631,6100,meter_84,0,10,680.912083223225,8.958572112752805
2632,10900,meter_84,1,10,738.2021039681376,14.765604082415981
2633,15700,meter_84,2,10,760.0216226318187,20.657307019284154
2634,20500,meter_84,3,10,771.2307384883122,26.580890746369896
2635,25300,meter_84,4,10,779.3444396040625,32.46318150784958
2636,7300,meter_84,0,12,756.1675104630201,9.65394558611759
2637,12100,meter_84,1,12,829.0977273938474,14.594178225568962
2638,16900,meter_84,2,12,873.6988694963024,19.3430489497406
2639,21700,meter_84,3,12,903.6908422198501,24.012636829090297
2640,26500,meter_84,4,12,919.6059625528926,28.81669005976656
2641,31300,meter_84,5,12,927.0140884967748,33.764319645621974
2642,9700,meter_84,0,16,852.5947969318302,11.377034008308135
2643,14500,meter_84,1,16,928.88915470457,15.610043379838658
2644,19300,meter_84,2,16,990.4632268074299,19.485831959869813
2645,24100,meter_84,3,16,1046.36254424446,23.032169999358803
2646,28900,meter_84,4,16,1095.34831033389,26.38430143849909
2647,33700,meter_84,5,16,1136.45108473076,29.653718011087093
2648,38500,meter_84,6,16,1170.32042950413,32.896973366783506
2649,13900,meter_84,0,23,939.9181986714693,14.788520979428853
2650,18700,meter_84,1,23,1017.2855678195756,18.382252330661792
2651,23500,meter_84,2,23,1085.0403564979913,21.658180600624974
2652,28300,meter_84,3,23,1149.034155131891,24.629381009785217
2653,33100,meter_84,4,23,1209.5783868482881,27.364906946003146
2654,37900,meter_84,5,23,1266.8941923946486,29.915679010543464
2655,42700,meter_84,6,23,1320.3444695827943,32.340045331876496
2656,22300,meter_84,0,37,1022.2622346900937,21.814363519709215
2657,27100,meter_84,1,37,1101.3227772352986,24.606773382123613
2658,31900,meter_84,2,37,1173.2973560967093,27.188333660039913
2659,36700,meter_84,3,37,1242.3597848081974,29.540556969707414
2660,41500,meter_84,4,37,1308.3944148380574,31.71826440816513
2661,45700,meter_84,0,76,1108.23641109456,41.236688798975635
2662,154300,meter_84,0,257,1186.7356042230924,130.02053654656626
2663,700,meter_83,0,1,51.89340760578,13.489189326661842
2664,5500,meter_83,1,1,83.32812347709125,66.00412646412315
2665,700,meter_83,0,1,51.89340760578,13.489189326661842
2666,5500,meter_83,1,1,83.32812347709125,66.00412646412315
2667,1300,meter_83,0,2,65.62258608927499,19.810252497995734
2668,6100,meter_83,1,2,125.29046149380375,48.68686671971175
2669,3700,meter_83,0,6,86.95023362557123,42.553077153686516
2670,13900,meter_83,0,23,105.86942549387749,131.2938077745954
2671,1300,meter_82,0,2,290.6633255015811,4.472528475192611
2672,6100,meter_82,1,2,290.86464947108993,20.971953831764285
2673,1900,meter_82,0,3,367.55051531713,5.169357464675683
2674,6700,meter_82,1,3,375.20396849987037,17.85695398368985
2675,11500,meter_82,2,3,375.20940765481805,30.649551331558488
2676,3100,meter_82,0,5,474.9005537479968,6.527682428530072
2677,7900,meter_82,1,5,520.3602561637874,15.181789743591436
2678,12700,meter_82,2,5,538.5514550732344,23.581776412196312
2679,17500,meter_82,3,5,542.4418896697998,32.261520235195626
2680,4300,meter_82,0,7,548.096917590716,7.845327827971781
2681,9100,meter_82,1,7,619.591116562369,14.687105345358804
2682,13900,meter_82,2,7,660.4065138835974,21.04764218368991
2683,18700,meter_82,3,7,684.2197088473149,27.330402439741682
2684,23500,meter_82,4,7,694.9046629749812,33.81758858746653
2685,6100,meter_82,0,10,626.6469525841187,9.734348782588485
2686,10900,meter_82,1,10,720.8907149986251,15.12018364672763
2687,15700,meter_82,2,10,780.635560844556,20.111817584910483
2688,20500,meter_82,3,10,822.8675417173686,24.912879607835063
2689,25300,meter_82,4,10,852.4682743101748,29.678523837702926
2690,30100,meter_82,5,10,874.2316293187623,34.43023449455286
2691,9700,meter_82,0,16,733.08855577125,13.23168930088543
2692,14500,meter_82,1,16,828.3488554570499,17.504702160781616
2693,19300,meter_82,2,16,899.1976388448697,21.46357949159345
2694,24100,meter_82,3,16,958.9751104461499,25.13099634962143
2695,28900,meter_82,4,16,1006.4388200813999,28.715108582221216
2696,33700,meter_82,5,16,1045.5198793683799,32.232768276351536
2697,15100,meter_82,0,25,808.1757864657029,18.684053955680852
2698,19900,meter_82,1,25,895.3254566239843,22.226554436458443
2699,24700,meter_82,2,25,967.6323024128906,25.526225135733906
2700,29500,meter_82,3,25,1032.3968860391717,28.57428223478843
2701,34300,meter_82,4,25,1087.5571322669998,31.538572992944342
2702,34900,meter_82,0,58,892.0483620596062,39.123439360867295
2703,123700,meter_82,0,206,965.7318525514186,128.08938596484145
2704,700,meter_81,0,1,70.334329985485,9.952465604555558
2705,5500,meter_81,1,1,78.53399386439122,70.03336681815952
2706,700,meter_81,0,1,70.334329985485,9.952465604555558
2707,5500,meter_81,1,1,78.53399386439122,70.03336681815952
2708,700,meter_81,0,1,70.334329985485,9.952465604555558
2709,5500,meter_81,1,1,78.53399386439122,70.03336681815952
2710,1300,meter_81,0,2,103.89662790741127,12.512436892162762
2711,6100,meter_81,1,2,154.28503223871627,39.53721181820038
2712,1900,meter_81,0,3,117.941969644875,16.109617345894154
2713,6700,meter_81,1,3,184.819001575285,36.25168377111264
2714,3100,meter_81,0,5,132.02659551353125,23.48011768342754
2715,7900,meter_81,1,5,204.39500506209689,38.65065096673921
2716,6700,meter_81,0,11,147.62460161419375,45.385389201658725
2717,24700,meter_81,0,41,161.53954772689377,152.90373377644318
2718,1300,meter_80,0,2,223.04845375228751,5.828330024846306
2719,6100,meter_80,1,2,225.68089538841195,27.029314951544706
2720,1900,meter_80,0,3,297.6523226241434,6.383286322946656
2721,6700,meter_80,1,3,311.26371673221206,21.525155807877784
2722,11500,meter_80,2,3,311.77300914486204,36.88581006913477
2723,3100,meter_80,0,5,405.1787422820935,7.650944327779463
2724,7900,meter_80,1,5,460.027572525531,17.172883696143145
2725,12700,meter_80,2,5,478.6702105082809,26.531836995902406
2726,17500,meter_80,3,5,482.76130809526535,36.24979820575565
2727,3700,meter_80,0,6,443.4961491790059,8.342800736487543
2728,8500,meter_80,1,6,509.82999985251854,16.672224079514436
2729,13300,meter_80,2,6,545.7440944976436,24.37039655416267
2730,18100,meter_80,3,6,562.79357874375,32.160992384458694
2731,5500,meter_80,0,9,526.9461008513904,10.437500137326403
2732,10300,meter_80,1,9,604.8137488095686,17.030036139676206
2733,15100,meter_80,2,9,662.4860383931559,22.79293317127813
2734,19900,meter_80,3,9,711.2336668071748,27.97955289340256
2735,24700,meter_80,4,9,748.289233393909,33.00862674179037
2736,8500,meter_80,0,14,605.014773007325,14.049243719701849
2737,13300,meter_80,1,14,684.3944210050311,19.43323848325501
2738,18100,meter_80,2,14,753.3388375123311,24.026373125497766
2739,22900,meter_80,3,14,817.7254127199249,28.004510614180173
2740,27700,meter_80,4,14,871.3480106133936,31.78982411459266
2741,16300,meter_80,0,27,696.6929845473842,23.39624534986456
2742,21100,meter_80,1,27,776.674124855356,27.167121093327992
2743,25900,meter_80,2,27,851.2110912589685,30.42723510767825
2744,36700,meter_80,0,61,780.454419553306,47.02388644426575
2745,129100,meter_80,0,215,862.4801639827183,149.6846019088119
2746,2500,meter_79,0,4,384.96863995087256,6.494035463041964
2747,7300,meter_79,1,4,391.16148901766746,18.662368880772625
2748,12100,meter_79,2,4,395.7725845637076,30.573113125909963
2749,3700,meter_79,0,6,502.75624437716374,7.359431218171583
2750,8500,meter_79,1,6,520.7955591150985,16.321183718314803
2751,13300,meter_79,2,6,526.4667405128113,25.262754465828127
2752,18100,meter_79,3,6,531.3466075222101,34.06439364392371
2753,4300,meter_79,0,7,550.4655465463732,7.811569728529327
2754,9100,meter_79,1,7,589.764264355893,15.429893857571214
2755,13900,meter_79,2,7,599.4017668950412,23.189788164962103
2756,18700,meter_79,3,7,604.0383803881138,30.95829769622364
2757,6100,meter_79,0,10,665.6115565374937,9.164504342040205
2758,10900,meter_79,1,10,744.7825829894375,14.63514352906744
2759,15700,meter_79,2,10,792.0088227682937,19.82301149768014
2760,20500,meter_79,3,10,819.6540837457062,25.010550678058998
2761,25300,meter_79,4,10,832.5465689702312,30.388690486459303
2762,7900,meter_79,0,13,736.9477610590544,10.719891446100673
2763,12700,meter_79,1,13,819.7431850387468,15.492657007450095
2764,17500,meter_79,2,13,881.8698172795282,19.844198834228823
2765,22300,meter_79,3,13,937.5444089180224,23.78553995723298
2766,27100,meter_79,4,13,982.4491208555594,27.584125655688045
2767,31900,meter_79,5,13,1010.1091687478063,31.580744920418066
2768,10900,meter_79,0,18,804.17902181371,13.554195899585416
2769,15700,meter_79,1,18,885.1318693303551,17.737470024526182
2770,20500,meter_79,2,18,952.7624210809913,21.51638178250248
2771,25300,meter_79,3,18,1015.6058953796813,24.911237828667456
2772,30100,meter_79,4,18,1069.04318074297,28.15601889820851
2773,34900,meter_79,5,18,1111.0599830104052,31.41144540678967
2774,17500,meter_79,0,29,870.1993155493551,20.110335284454095
2775,22300,meter_79,1,29,950.2520669022668,23.46745750598146
2776,27100,meter_79,2,29,1022.0062330925795,26.516472329132185
2777,31900,meter_79,3,29,1088.8665084255088,29.296520512993933
2778,36700,meter_79,4,29,1144.2319156330745,32.07391744504419
2779,36700,meter_79,0,61,937.1681254635438,39.16052947473793
2780,131500,meter_79,0,219,1001.5402473055594,131.2977689651255
2781,1300,meter_78,0,2,247.6987405431762,5.2483109003672865
2782,6100,meter_78,1,2,250.17854655709607,24.382586292657393
2783,10900,meter_78,2,2,250.28870314105734,43.54970824974467
2784,1900,meter_78,0,3,305.60214369268124,6.217233874873184
2785,6700,meter_78,1,3,324.46598555587525,20.649313944330892
2786,11500,meter_78,2,3,324.8698600338753,35.39879014569359
2787,2500,meter_78,0,4,355.8860268366875,7.024720869828432
2788,7300,meter_78,1,4,403.17802565701254,18.10614551252895
2789,12100,meter_78,2,4,410.5117891243124,29.47540197520574
2790,16900,meter_78,3,4,410.92691792868754,41.126534336533375
2791,3700,meter_78,0,6,429.2952567230375,8.618776802342072
2792,8500,meter_78,1,6,502.68127129613777,16.90932303501817
2793,13300,meter_78,2,6,546.7710254310625,24.32462471747578
2794,18100,meter_78,3,6,572.8972966626877,31.593795441937605
2795,5500,meter_78,0,9,509.16936420531556,10.801906765510347
2796,10300,meter_78,1,9,595.2445627767063,17.30381198603881
2797,15100,meter_78,2,9,655.2753758862875,23.043747034712872
2798,19900,meter_78,3,9,706.9134584686001,28.150546239577533
2799,24700,meter_78,4,9,749.0886055480125,32.9734023679751
2800,9100,meter_78,0,15,607.6434768210781,14.975886925680786
2801,13900,meter_78,1,15,695.9694619850002,19.972140674614224
2802,18700,meter_78,2,15,766.4726039020001,24.397479968365513
2803,23500,meter_78,3,15,830.440425599047,28.2982370265128
2804,28300,meter_78,4,15,887.0197249116563,31.904589272598834
2805,15100,meter_78,0,25,687.168735121797,21.974224420037977
2806,19900,meter_78,1,25,773.4827617486719,25.72778733298534
2807,24700,meter_78,2,25,847.8536457527346,29.132386377923805
2808,29500,meter_78,3,25,917.009033448672,32.16980304878448
2809,29500,meter_78,0,49,757.9973243898908,38.91834317983172
2810,102100,meter_78,0,170,827.6611059597815,123.35966890893305
2811,700,meter_77,0,1,67.718531649525,10.336904580607662
2812,5500,meter_77,1,1,100.08928855167875,54.950935105910006
2813,1300,meter_77,0,2,83.84719137302369,15.50439530188308
2814,6100,meter_77,1,2,148.72956767833625,41.0140370554477
2815,3100,meter_77,0,5,116.63604739266879,26.57840409803575
2816,7900,meter_77,1,5,193.51405984974687,40.82390709044046
2817,10900,meter_77,0,18,166.2630945517988,65.55874609084782
2818,1900,meter_76,0,3,247.34914907249777,7.681449510235073
2819,6700,meter_76,1,3,251.25339040802487,26.666306827221252
2820,11500,meter_76,2,3,251.41151037989516,45.74174023545276
2821,3100,meter_76,0,5,382.36332502444384,8.10747212694058
2822,7900,meter_76,1,5,412.92225040191875,19.131930992603372
2823,12700,meter_76,2,5,418.89996378916237,30.317500830322512
2824,3700,meter_76,0,6,431.91130323901507,8.566573674392725
2825,8500,meter_76,1,6,483.11693240424006,17.594084226565187
2826,13300,meter_76,2,6,497.26307067320136,26.746406046188557
2827,18100,meter_76,3,6,502.7711610676363,36.000473777303746
2828,4900,meter_76,0,8,505.16631260584995,9.699775851489067
2829,9700,meter_76,1,8,585.0036756382249,16.581092399834127
2830,14500,meter_76,2,8,624.530434156195,23.217443389433846
2831,19300,meter_76,3,8,647.066174564265,29.826933872716555
2832,24100,meter_76,4,8,658.1747629705251,36.6164145997182
2833,6100,meter_76,0,10,556.8461367293188,10.954552070395689
2834,10900,meter_76,1,10,644.1518625046375,16.921475562638037
2835,15700,meter_76,2,10,699.3286343171562,22.450103184077275
2836,20500,meter_76,3,10,743.4161603816312,27.575402705096383
2837,25300,meter_76,4,10,773.8735849769125,32.69267809516304
2838,8500,meter_76,0,14,621.550651182235,13.675474370161748
2839,13300,meter_76,1,14,705.4652394853163,18.852806992592907
2840,18100,meter_76,2,14,770.8094500877313,23.48180863369009
2841,22900,meter_76,3,14,830.0265073931488,27.58948033108204
2842,27700,meter_76,4,14,879.9794789468863,31.47800677482834
2843,13300,meter_76,0,22,679.3026360684612,19.578902382854295
2844,18100,meter_76,1,22,760.0431842465038,23.814436304621413
2845,22900,meter_76,2,22,831.3022613591438,27.5471402694845
2846,27700,meter_76,3,22,896.7290863064151,30.890042960572405
2847,27100,meter_76,0,45,732.7082969796031,36.986069506395125
2848,90700,meter_76,0,151,780.9061525005163,116.14711922754384
2849,700,meter_75,0,1,76.83143464205375,9.110854213007945
2850,5500,meter_75,1,1,89.35984556022623,61.54889777974316
2851,700,meter_75,0,1,76.83143464205375,9.110854213007945
2852,5500,meter_75,1,1,89.35984556022623,61.54889777974316
2853,1300,meter_75,0,2,106.73407109768249,12.179803380780317
2854,6100,meter_75,1,2,172.11065941550748,35.442313803896674
2855,1900,meter_75,0,3,124.47308642984626,15.264343919605873
2856,6700,meter_75,1,3,212.304330287425,31.558470761897823
2857,3700,meter_75,0,6,159.26925512694123,23.231100045335275
2858,8500,meter_75,1,6,248.43422723294498,34.2142871965462
2859,7900,meter_75,0,13,190.74625861068938,41.416277611629575
2860,29500,meter_75,0,49,217.91223072057124,135.3756046755716
2861,700,meter_74,0,1,141.761474295963,4.937871896976555
2862,5500,meter_74,1,1,161.2921302183649,34.09961783351637
2863,700,meter_74,0,1,141.761474295963,4.937871896976555
2864,5500,meter_74,1,1,161.2921302183649,34.09961783351637
2865,1300,meter_74,0,2,165.88174111065496,7.836908337806795
2866,6100,meter_74,1,2,223.61978751248495,27.278444666527687
2867,10900,meter_74,2,2,236.05976232387619,46.17474783798646
2868,2500,meter_74,0,4,189.89744467582494,13.16500074167804
2869,7300,meter_74,1,4,270.663527302685,26.97075617372102
2870,12100,meter_74,2,4,330.10726836157744,36.654751832808685
2871,6100,meter_74,0,10,224.2368711393749,27.2033763627059
2872,10900,meter_74,1,10,301.7009563000562,36.12849005741773
2873,21700,meter_74,0,36,248.36159561723494,87.37260664665394
2874,700,meter_73,0,1,82.7668032662475,8.457497116908243
2875,5500,meter_73,1,1,83.46127620888501,65.89882457865518
2876,1300,meter_73,0,2,157.8055954953977,8.237984185027923
2877,6100,meter_73,1,2,166.96752826552756,36.53404984410623
2878,2500,meter_73,0,4,268.0641961976801,9.326124247329215
2879,7300,meter_73,1,4,323.17329664721,22.58849996498627
2880,12100,meter_73,2,4,331.2893114548651,36.523967365148465
2881,3700,meter_73,0,6,352.20975126394023,10.505103810221541
2882,8500,meter_73,1,6,437.89814607304015,19.41090656862983
2883,13300,meter_73,2,6,470.3027700629425,28.279654823678815
2884,18100,meter_73,3,6,485.5155859577426,37.27995665534691
2885,5500,meter_73,0,9,441.0892982195063,12.469130450911432
2886,10300,meter_73,1,9,535.559132844015,19.23223668188278
2887,15100,meter_73,2,9,590.4432813241137,25.574005967409956
2888,19900,meter_73,3,9,632.19962172551,31.477399410150596
2889,7300,meter_73,0,12,495.07418162605006,14.745264994477113
2890,12100,meter_73,1,12,588.0730994586551,20.57567334934813
2891,16900,meter_73,2,12,651.9300721261125,25.92302567802208
2892,21700,meter_73,3,12,703.56339201173,30.8429918986436
2893,11500,meter_73,0,19,561.116774897095,20.4948426325501
2894,16300,meter_73,1,19,649.6531050055894,25.090313390959256
2895,21100,meter_73,2,19,718.1616450016987,29.380572113329848
2896,25900,meter_73,3,19,776.2317468005689,33.36632404788036
2897,22300,meter_73,0,37,622.9245545618905,35.79887778815177
2898,61900,meter_73,0,103,673.8809032091025,91.85599370040715
2899,700,meter_72,0,1,228.29663843212074,3.0661861900701197
2900,5500,meter_72,1,1,232.43263423653116,23.66277015301998
2901,2500,meter_72,0,4,398.81689696914964,6.268540824120064
2902,7300,meter_72,1,4,420.02754046616747,17.379812742512303
2903,12100,meter_72,2,4,428.5639639958174,28.233825091551772
2904,16900,meter_72,3,4,434.2183079904951,38.92051460983063
2905,5500,meter_72,0,9,649.2248404150105,8.471641344598245
2906,10300,meter_72,1,9,692.2731687485687,14.87851973032473
2907,15100,meter_72,2,9,710.3522146660996,21.257060495120356
2908,19900,meter_72,3,9,721.5156677744542,27.58082864836795
2909,24700,meter_72,4,9,730.3195116067516,33.82081350347378
2910,7900,meter_72,0,13,812.1840881795085,9.726858867313767
2911,12700,meter_72,1,13,871.9667187285943,14.564776071405271
2912,17500,meter_72,2,13,901.3816073062494,19.414640656245695
2913,22300,meter_72,3,13,919.6918312585519,24.247252440508877
2914,27100,meter_72,4,13,934.5692006455902,28.997317674581634
2915,31900,meter_72,5,13,947.104874606842,33.68159203408407
2916,10300,meter_72,0,17,932.8334852575963,11.041627646069886
2917,15100,meter_72,1,17,1004.1615043944084,15.03742170350031
2918,19900,meter_72,2,17,1044.6742202199864,19.049000745715233
2919,24700,meter_72,3,17,1074.2119696180373,22.99359967919804
2920,29500,meter_72,4,17,1098.19683044052,26.862215572199982
2921,34300,meter_72,5,17,1118.2924414646943,30.671762347848155
2922,13900,meter_72,0,23,1048.152924737503,13.261423664377107
2923,18700,meter_72,1,23,1121.7066263258196,16.671025704156136
2924,23500,meter_72,2,23,1172.9079455185845,20.03567295267133
2925,28300,meter_72,3,23,1221.0234913502752,23.177277260001194
2926,33100,meter_72,4,23,1263.1616172577126,26.20408944332804
2927,37900,meter_72,5,23,1301.4297486971063,29.121817783820166
2928,42700,meter_72,6,23,1335.845043276847,31.964785298193185
